id,type,label
338,Person,ʿAbd Allāh al-Bakhtī (338)
347,Person,Muḥammad al-Faqīr (347)
352,Person,Khwāja Salmān Dāst (352)
354,Person,ʿAbd Allāh al-Ḥibr (354)
358,Person,Fātiḥ Sulaymān al-Durrī (358)
359,Person, Sayyid Muḥammad (359)
362,Person, Sharaf al-Dīn (362)
367,Person,Muḥammad Amīn Abī l-Khirāṭ al-Ḥanafī (367)
368,Person,Muḥammad Ismāʿīl (368)
369,Person,Ṣaliḥ al-ʿAṭṭār (369)
390,Person,Abū Ṭāhir al-Zakī (390)
391,Person,Mawlānā Aḥmad (391)
393,Person, Ḥusayn (393)
396,Person,Muḥammad Taqī (396)
401,Person,Muḥammad Ḥusayn al-Ḥusaynī (401)
10625,Manuscript,Isfahan 596 (10625)
409,Person,Shaykh ʿAbd al-Nabī (409)
410,Person, ʿAlī Akbar (410)
414,Person, Muḥammad ʿAlī (414)
417,Person,Muḥammad Taqī al-Mudarris al-Mashhadī (417)
446,Person,Sayyid Muḥammad Ṣadr Hāshimī (446)
447,Person,Hājjī Sayyid (447)
448,Person,Abū l-Faqīr al-Iṣfahānī (448)
449,Person,Muḥammad Bāqir al-ʿUlūm (449)
450,Person, Muḥammad Zamān (450)
455,Person,ʿAbduh Ḥasan (455)
456,Person,Surūsh al-Dīn al-Munajjim (456)
10,Person,Muḥammad Muʾmin Āmulī (10)
11,Person,Muḥammad Munīr (11)
10684,Manuscript,"Tabriz National Library, no number (a) (10684)"
469,Person,Ḥajj Ḥussayn Nakhjavānī (469)
10688,Manuscript,"Tabriz National Library, 3637 (10688)"
10689,Manuscript,"Tabriz National Library, 3047 (10689)"
10695,Manuscript,Leiden University Library or.7 (10695)
482,Person,‘Alī b. Ayīa Khwāja (482)
486,Person,Nāṣir al-Dīn Shāh Qājār (486)
490,Person,Muḥammad ibn Ibrāhīm Ṣadr al-Dīn Shīrāzī (490)
491,Person,ʿAbd al-Ḥusayn ibn Muḥammad Yūsuf Kāzarūnī (491)
492,Person,Muḥammad Taqī Ṣadrā (492)
507,Person, ʻAlī ibn Aḥmad (507)
508,Person, Süleyman ibn Ḥusayn (508)
509,Person,ʻAlīriḍa ʿArabzādah (509)
511,Person, Sa'id (511)
514,Person, Muḥammad Ḥusayn (514)
515,Person, Mahmūd (515)
516,Person, Muḥammad ibn Saʿdī (516)
517,Person, Muḥammad al-Biqā (517)
519,Person, Mullā Hādī (519)
526,Person,Muḥammad ibn ʻUmar Ḥalabī (526)
528,Person,Muḥammad ibn Aḥmad Ḥusaynī Najafī (528)
10724,Manuscript,Tabriz National Library 3615 (10724)
10728,Manuscript,Tabriz National Library 3016 (10728)
535,Person,Muṣṭafā Ṣidqī (535)
536,Person, Lāḏiqī (536)
544,Person,Abū Bakr ibn Rustam ibn Aḥmad Shīrvānī (544)
545,Person,Aḥmad ibn Muṣṭafā Ḥākim (545)
546,Person,ʻĀrif Sharfʹzādah (546)
547,Person, ʿAbd al-Raḥīm (547)
550,Person, Hājī Quṭb al-Dīn (550)
554,Person,Mirzā Ḥusayn b. Muḥammad Amīn (554)
599,Person,Dāwūd b. Yūsuf b. Ya'qūb Aḥmad (599)
604,Person, Pope Leon XIII (604)
611,Person, Pope Benedict XIV (611)
620,Person,Muḥammad Amīn b. al-Shaykh Muḥammad al-Rājī (620)
329,Person,Sulaymān ibn Muḥammad Khān Qājār (329)
674,Person, Muḥammad Muqīm ibn Muḥammad Hāshim (674)
500,Person,Ḥusayn Qulī Ṣadr al-Salṭanah (500)
504,Person, Ḥusayn (504)
761,Person,Maḥmūd Farsād (761)
763,Person,Qadīrī Ghulām ʿAlī (763)
764,Person, Ḥāfiẓ al-ṣiḥḥī (764)
766,Person,Sayyid ʻAlī Muḥammad Vazīrī (766)
812,Person,Muḥammad ibn Quṭb al-Dīn Mubārak Shāh (812)
813,Person,Maḥmūd Chalabī (813)
816,Person,Ṭaqtamur ibn ʿAbd Allāh ʻUthmānī (816)
817,Person, ʻAbd al-Raḥmān ibn ʻAlī ibn al-Muʾaiyad (817)
818,Person,Muḥammad ibn ʻAlī ibn ʿUmar al-Sughdī al-Ḥanafī (818)
827,Person,Maḥmūd al-Ṭabāṭabāʾī (827)
831,Person,ʿAbd Allāh Sharīf (831)
833,Person,Mahdī Ṭāhirī (833)
836,Person, Muḥammad Qulī (836)
837,Person,Murtaḍā ibn Mīrzā Muḥammad Ḥusaynī (837)
841,Person,ʻAlī Afṣaḥ zādeh (841)
842,Person,Muḥammad Mahdī al-Ḥusaynī al-Mūsawī (842)
843,Person,Muḥammad Amīn (843)
844,Person,Jalāl al-Dīn Muḥammad Mīrza (844)
845,Person,Sayyid Muḥammad al-Mūsawī (845)
846,Person,Muḥammad b. Sayyid ʿAlī Ṣafī al-Mūsawī (846)
847,Person,Muḥammad al-Kāẓimī al-Tabrīzī (847)
848,Person,Ḥusayn ʻAlī fiqhī Abrand ābādī (848)
863,Person,Sayyid Saʻīd Ṭabāṭabāʾī (863)
898,Person, ʻAbd al-Karīm ibn Sulṭān Muḥammad (898)
922,Person, Majd al-Dīn (922)
926,Person,Muḥammad Ḥusayn ibn Aḥmad Qāḍī ʻaskar (926)
929,Person,ʻAlī ibn Ḥusayn ʻAlam al-Hudá (929)
930,Person, Ghiyās̲ al-Dīn ʻAlī (930)
931,Person,Yūsuf ibn ʻAlī ibn Yūsuf Rūmī (931)
932,Person, ʻAbd al-Muṭṭalib (932)
965,Person,Muḥammad ibn Jaʻfar Ḥusaynī Mūsavī (965)
970,Person, ʿAbd Allāh ibn Ṣalāḥ al-Dīn (970)
973,Person, Ḥasan ibn Yaḥyā ibn Yaḥyā ibn Ṣāliḥ (973)
974,Person,Ḥasan ibn Muḥammad ibn Ḥusayn Shajaʻānī (974)
977,Person,Ṣāliḥ ibn ʿAlī ibn Ḥasan ʿĀmirī Wāsiṭī (977)
978,Person, Muṣṭafā (978)
979,Person, Aḥmad (979)
982,Person, Muḥammad Amīn ibn Kātib Muṣṭafā (982)
983,Person,Muṣṭafā Ṣafāʾī Khvānsārī (983)
1000,Person,Dāwūd Vazīr Vaz̤āʼif (1000)
1002,Person,Abū Isḥāq ibn Muḥammad būlāqī (1002)
1016,Person, Fāḍil Khān (1016)
1021,Person, ʿAlāʾ al-Dīn (1021)
1023,Person,Riḍā Nāʾīnī (1023)
1028,Person,Fakhr al-Dīn Naṣīrī Amīnī (1028)
1032,Person,Muḥammad Raḍawī Mūsawī (1032)
1033,Person,ʻAbd al-Bāqī Āyat Allāhī Shīrāzī (1033)
1045,Person, Taḥrīrī Mihrīzī (1045)
1047,Person,Ghiyās̲ al-Dīn Muḥammad Jāmī (1047)
1048,Person,Firiydūn Muqtadirī (1048)
1051,Person,Mahdī Bāqī (1051)
1053,Person,Asad Allāh ibn Muʾmin Ibn Khātūn al-ʻĀmilī (1053)
1058,Person,Muḥammad Zamān Simnānī (1058)
1061,Person,Maḥmūd ibn ʻAlī ibn Awḥad Sadīdī Juwaynī Āmulī (1061)
1062,Person, Badāyiʻ Nigār (1062)
1065,Person,Ibrāhīm ibn Yūsuf Sayf al-Dawlah (1065)
1066,Person, Mushkak bint ʿAbd Allāh (1066)
1067,Person,Muḥammad Ismāʻīl Aḥmadiyān (1067)
1086,Person,ʿAbd al-qāʼim ibn ʻAlī ibn Ḥaydar ibn Ḥasan al-Ḥāfiẓ (1086)
1087,Person,ʿAbd Allāh al-Ḥasanī (1087)
1088,Person,Muḥammad ibn Ḥusayn Saʿd Allāh Ghaffārī (1088)
1089,Person, Aḥmad ibn Kāfī ibn ʿAbd al-Qāʼim (1089)
1096,Person,Kāẓim ʻAṣṣār (1096)
1108,Person,Jalāl ibn ʿAbd Allāh Tamīmī Anṣārī (1108)
1109,Person,Mūsā Gīlānī (1109)
1111,Person,Khānbābā Mushār (1111)
1118,Person, Nādir Shāh Afshār (1118)
1119,Person,Ūshī Shihāb al-Dīn  Saʻīd (1119)
1120,Person,Muḥammad Ṣāliḥ ibn ʻAlī Ṭāliqānī (1120)
1121,Person,Mahdī ibn ʿAlī Naqī al-Ḥusaynī (1121)
1126,Person,Muṣṭafá al-Ḥājj (1126)
1127,Person,Yūsuf ibn Ibrāhīm al-Wānū'ī al-Ḥanafī (1127)
1128,Person,Muḥammad ibn ʿImād Ḥanafī (1128)
1135,Person,ʻAlī ibn Naṣīr ibn Muhannā Ḥusaynī (1135)
1137,Person,Muḥsin ibn Muḥammad Raḍawī (1137)
1140,Person,Muḥammad ibn Muḥammad Taqī Shūshtarī (1140)
1147,Person,Maḥmūd Sālik Kāshānī (1147)
1150,Person,Shīr Aḥmad Tūnī (1150)
1155,Person,Zain al-ʿĀbidīn Khādim Iṣfahānī (1155)
1157,Person, Ḥādhiqī (1157)
1160,Person, Shāh ʻAbbās I Ṣafavī (1160)
1163,Person,Ismāʻīl ibn Muḥammad ibn Kamāl Banjdihī (1163)
1164,Person,Ṣādr ibn Manṣūr ibn Ṣādr Ḥasanī Ḥusaynī Shīrāzī (1164)
1092,Person,Muḥammad ibn Ḥusayn Bahāʾ al-Dīn ʿĀmilī (1092)
1178,Person, Shāh Sulaymān I Ṣafavī (1178)
1198,Person, Qāʼim maqām (1198)
1199,Person,Kawthar Durrat al-Salṭanah Malik Zādeh (1199)
1202,Person,Muḥammad ibn Muḥammad ibn Aḥmad Mutaṭabbib (1202)
1208,Person, Salmān ibn ʻAlī ibn Ḥasan ibn īnāl ibn Muẓaffar (1208)
1215,Person,Muḥammad al-Mūsawī (1215)
1216,Person,Muḥammad Ḥusayn al-Mūsawī (1216)
1222,Person,Amr Allāh Ṣafari (1222)
1225,Person,ʻAlī Aṣghar Astarābādhī (1225)
1229,Person,ʻAlī Akbar ʻAbd al-Ḥusaynī (1229)
1230,Person,Yār Muḥammad Khān Afshār (1230)
1255,Person,Taqī Mudarris (1255)
1267,Person,Maḥmūd Badr (1267)
1268,Person, Shams al-Dīn Zain Ḥaz̤rah (1268)
1271,Person,Mūsā Qāʼim Maqām (1271)
1276,Person,Muḥammad Ṣāliḥ Ḥāʾirī (1276)
1281,Person,Muḥammad Mahdī ʿImād Fihristī (1281)
1289,Person,Muḥammad Shafi' Astarābādī (1289)
1305,Person,Abū al-Qāsim Ṭālishī (1305)
1324,Person,Abū Jaʻfar ibn Muḥammad Ṭūsī (1324)
1332,Person, Muṣṭafā Mirzā (1332)
1335,Person,Muḥammad Taqī Mudarris Raḍawī (1335)
1336,Person,Rukn al-Dīn Humāyūn Farrukh (1336)
1339,Person,Sīmīn ʿAlīzādah (1339)
1340,Person,Ḥusayn ʿAlīzādah (1340)
1343,Person,Sayyid Jalāl al-Dīn Tihrānī (1343)
1345,Person,Darvīsh Ismāʻīl Sūfī (1345)
1353,Person, BīBī Ṭalʿat Bint-i Muḥammad Riḍā (1353)
1355,Person,ʻAbd al-Muṭṭalib sa'dī (1355)
1357,Person,Muḥammad Bāqir Isfarāyīnī (1357)
1358,Person,ʿAbd Samīʾ Sabzavārī (1358)
1359,Person, Muḥammad Ḥasan (1359)
1360,Person, ʻInāyat Allāh ibn Muḥammad Ḥusayn (1360)
1364,Person,Murtaḍā Qulī Khān Mutawallī Bāshī (1364)
1365,Person, Ḥāj ʿImād (1365)
1367,Person,ʿAbd Allāh Mujtahid Pūr (1367)
1379,Person,ʻAlī ibn Maḥmūd Mashgharī (1379)
1383,Person,Aḥmad Ṭāhirī (1383)
1384,Person,Muḥammad Ḥusayn Salāmat Manish (1384)
1392,Person,Muṣṭafā Baṭnawī (1392)
1393,Person,Manẓūr al-Ḥasan (1393)
1400,Person,Z̤iyāʾ al-Dīn Taqawī Bihbahānī Shirāzī (1400)
1403,Person,Kāẓim Mudīr Shānahʹchī (1403)
1405,Person,Muḥammad ibn Mas'ūd Shafi' (1405)
1408,Person,ʿAlāʾ al-Dīn Burūjirdī (1408)
1422,Person, Abū Muḥammad ibn Ḥamid (1422)
1453,Person,Ḥabīb Allāh Wāʿiẓ (1453)
1456,Person, Amīr Jibrāʾīl (1456)
1463,Person,Ḥasan 'Allāmī (1463)
1465,Person,Ṣādiq Ḥusaynī Ishkavarī (1465)
1017,Person, Muḥammad Raḥīm (1017)
1475,Person, Ibrāhīm ibn ʻAbd Allāh (1475)
1476,Person, Ḥabīb Allāh ibn Aḥmad ibn Ibrāhīm (1476)
1477,Person, Muḥammad Hādī (1477)
1478,Person, Niẓām al-Dīn Aḥmad (1478)
1479,Person, Abū Turāb ibn Naṣīr al-Dīn Sulaymān ibn Muḥammad ibn Muḥsin (1479)
1499,Person,Ibrāhīm b. Sabghad Allāh (1499)
11348,Manuscript,Majlis Library 17491 (11348)
1501,Person,Zayb Al-ʿUlamā ʾ Aurangzeb (1501)
1502,Person,Muṣṭafā Shādhli Islāmbūlī (1502)
1509,Person,Muḥammad Pākistānī (1509)
1512,Person,Jamāl al-Dīn Ṭabāṭabāʾī (1512)
1513,Person,kīmiyā Ṭabīb (1513)
1524,Person,Muḥammad Īrānī Mujarrad (1524)
1533,Person,Maḥmūd ibn Sulaymān ibn Muḥammad Khayyām Hamadāni (1533)
1541,Person,Ḥusayn ibn Shahrūzī ibn ʻUthmān ibn Kashāsb ibn Muḥammad ibn 'Alī Shāfiʻī (1541)
1542,Person,Muḥammad ibn Ḥusayn Ṭāliqānī (1542)
1543,Person,Mahdī Quddūsī (1543)
1546,Person,ʻAbd al-Raḥmān ibn Ibrāhīm Irbilī (1546)
1550,Person,ʻAlī Akbar ibn Muḥammad Ḥusayn ibn Shujāʿ al-Dīn ibn Mullā Muḥammad Taqī Farāhānī (1550)
1551,Person,Muḥammad Bāqir Sabzavārī (1551)
1554,Person,Zayn al-Dīn Jaʻfar Zāhidī (1554)
1555,Person,Mujtabā Muḥammadī ʻIrāqī (1555)
823,Person,Yaḥyā ibn Muḥammad ʿUmrānī (823)
1561,Person, Adīb Bujnūrdī (1561)
1562,Person,Muḥammad Muḥsin Fayḍ Kāshānī (1562)
1567,Person, Bayezid II (1567)
1572,Person,Nāṣir al-Dīn Muḥammad ibn Aḥmad ibn Maḥmūd Kātibī (1572)
1576,Person, ʻAbd Allāh ibn Aḥmad (1576)
1577,Person,ʻAbd al-Raḥmān ibn Taqī al-Dīn al-Shahanī (1577)
1579,Person,Shujāʿ ibn ʿAlī Ḥusaynī (1579)
1580,Person,Jawād Pīshnamākz (1580)
1588,Person,Ḥusayn Kiy Ustuwān (1588)
1591,Person,Murtaḍā Qulī Ṭabāṭabāʾī Nāʾīnī (1591)
1604,Person, Shaykh Muḥammad ibn Shaykh Muḥammad ibn Shaykh Muḥammad  ibn Shaykh 'Alī ibn Shaykh Jaʻfar (1604)
1628,Person,Muḥammad ibn Sallār Ḥanafī Mārdīnī (1628)
1629,Person,ʻAbd Allāh Ḥalīm Zādah (1629)
1631,Person,Bāqir Mudarrisī (1631)
1635,Person,Aḥmad Shāhid (1635)
1639,Person,Muḥammad Zahrāʼī (1639)
1648,Person, Mīr ʿIzz al-Dīn Muḥammad (1648)
1650,Person,Ḥusayn ibn ʻAlī Ḥusaynī (1650)
1658,Person, Sulṭān Zādah Āghā Bānū (1658)
1698,Person,Jalāl al-Dīn Muḥammad Munajjim Yazdī (1698)
1703,Person, Saʿd Allāh ibn Amān Allāh (1703)
1706,Person,Sanān ibn Khalaf ibn ʻAbd Allāh Mughūlī (1706)
11561,Manuscript,Ferdowsi University of Mashhad 539 (11561)
1859,Person,Abī Muḥammad b. Yaḥyā al-Samjūnī (1859)
1913,Person,Muḥammad Ḥusayn Mudarris (1913)
1915,Person,Muḥammad Taqī ibn Muḥammad Riḍā Rāzī (1915)
1916,Person,Ḥusayn ibn Ḥaydar Ḥusaynī Karakī (1916)
1919,Person,Sulaymān ibn ʿAbd Allāh Baḥrānī Māḥūzī (1919)
1922,Person,Abū Turāb Muḥammad ʻAlī Mūsawī (1922)
1923,Person,Muḥammad Kāẓim Ḥusaynī (1923)
1924,Person,Muḥammad ibn ʿAbd Allāh Ṣadīq al-mulk Nūrī (1924)
1926,Person,ʻAlī ibn Faraj Allāh Kātibī (1926)
1927,Person, Kamāl al-Dīn (1927)
1928,Person, Muṣṭafā (1928)
1933,Person,ʿAlāʾ al-Dīn Muḥammad Ḥusaynī (1933)
1937,Person,Asad Allāh ibn Muḥammad Bāqir Mūsawī (1937)
1938,Person, ʿAbd Allāh ibn Hājī Muḥammad Riḍā ibn Āghā Muḥammad Bāqir (1938)
1943,Person, Mas'ūd (1943)
1945,Person, Ḥabīb Allāh (1945)
1951,Person,ʻAbbās Ḥājjī Mīrzā Āqāsī (1951)
1963,Person,Bāqir Taraqqī (1963)
1968,Person, Muḥammad ibn ʿAbd al-ʿAzīz ibn Muḥammad (1968)
1971,Person,Ḥawrāʼ Naṣīrī Amīnī (1971)
1986,Person,Ḥasan Khvānsārī (1986)
1992,Person, ʿUmar ibn Aḥmad (1992)
1993,Person, Muʿarrā ibn Muḥammad (1993)
1995,Person,Ḥusayn ibn Musāʻid Ḥasanī (1995)
2012,Person, ʿAbd Allāh ibn Ibrāhīm (2012)
2036,Person,Muḥammad ʻAlī ibn ʻAlī ibn Luṭf ʻAlī ibn Raḥmat Tabrīzī Mujtahidī (2036)
2037,Person,ʿAbd al-Ḥamīd ibn Muḥammad ʻAlī ibn ʻAlī ibn Luṭf ʻAlī ibn Raḥmat Tabrīzī Mujtahidī (2037)
2038,Person,Jaʻfar Sulṭān al-Qurrāʼī (2038)
2059,Person,Muḥammad Hāshim Mūsawī Khvānsārī (2059)
2061,Person, Ismāʻīl ibn Rālūsī (2061)
2062,Person, Zayd ibn Muḥammad ibn Ḥusayn ibn Amīr al-Muʼminīn (2062)
2063,Person, Muḥammad ʻAlī ibn ʻAbd al-Karīm (2063)
2064,Person, Ḥusām al-Dīn Ḥasan ibn Zayd ibn Muḥammad (2064)
2065,Person,Muḥammad ibn Ibrāhīm Ẓufārī (2065)
2066,Person,Muḥammad ibn Sāllim ibn Aḥmad ibn Wiṣāl Aḥsāʼī Shāfiʻī Ashʻarī (2066)
2070,Person, Muḥammad Ḥasan ibn Bāqir (2070)
2071,Person, Muḥammad ibn Hāshim ibn Ḥusayn (2071)
2072,Person, Ḥusayn ibn Shaykh ʻAbbās (2072)
2075,Person, Muḥammad Ibrāhīm ibn Zayn al-ʿĀbidīn (2075)
2086,Person,Raḥīm Ṭabāṭabāʾī (2086)
2090,Person,Abū ʻAlī ibn Muḥammad Ḥusayn Mūsawī Shūshtarī (2090)
2096,Person,Muḥammad Bāqir ibn Muḥammad Taqī Majlisī (2096)
2097,Person,Ḥasan ibn Muḥammad Amīn Ḥusaynī (2097)
2098,Person,Muḥammad Ḥusayn Khūjah Chī (2098)
2094,Person,Bāqir ibn Ḥasan Ḥusaynī (2094)
2099,Person, Iʻtiz̤ād al-Mamālik (2099)
2100,Person,Muḥsin ibn Muḥammad Tabrīzī (2100)
2101,Person, Muḥammad ibn Muḥsin (2101)
2104,Person,Muḥammad ibn Muḥammad Ṣādiq Mūsawī (2104)
2105,Person,Majd al-Dīn Naṣīrī (2105)
2134,Person,Mukarram ibn ʿAbd al-ʿAzīz ibn Ḥusayn Ṭabīb (2134)
2138,Person,Ibrāhīm ibn ʿAbd Allāh Mūsawī (2138)
2139,Person, Qāsim ibn Muṣṭafā (2139)
2140,Person,Muḥammad Ṣādiq Ṭabāṭabāʾī (2140)
2149,Person,Aḥmad ibn ʻUthmān Ṭabīb (2149)
2150,Person,Muḥammad ibn Maḥmūd ibn Jalāl Ṭabīb (2150)
2151,Person,Aḥmad Ṭabīb Urdūbādī (2151)
2152,Person,Muḥammad Riḍā Ṭabīb (2152)
2157,Person,Bābakrī Ibrāhīm (2157)
2158,Person, Salāmī Zādah (2158)
2159,Person,Muḥammad Muḥsin ibn Ḥasan Ṣāmit Ḥusaynī (2159)
2160,Person, Muḥammad ibn Ḥasan ibn Shaʿbān (2160)
2161,Person, Muḥammad ʻAlī ibn ʻAlī Akbar (2161)
2187,Person, Muḥammad Ṣarāmī (2187)
2188,Person, ʻInāyat Allah ibn Abī al-Qāsim (2188)
2193,Person,Ḥājī Muḥammad Mātiryābādī (2193)
2194,Person, ʻAlī ibn Khalaf ibn Kathīr (2194)
2196,Person,Jamāl al-Dīn Muḥammad ibn Ḥusayn Khvānsārī (2196)
2203,Person, Ḥamzah ibn ʻAbd al-Walī ibn Muḥammad (2203)
2218,Person, Ḥasan ibn Mas'ūd (2218)
2219,Person, Ibn Abū al-Qāsim (2219)
2224,Person,Abū Naṣr ibn Bahāʾ al-Dīn Kūzānī Ṭabīb (2224)
2225,Person,Kamāl Muqrī Ṭabīb (2225)
2226,Person,Rajab Sharaf al-Dīn Ṭabīb (2226)
2227,Person,Muḥammad Bāqir ibn Amīr Aḥmad Ṭabīb Ṭihrānī (2227)
2230,Person, Mīr Ibrāhīm (2230)
2235,Person, Muḥammad Ṣādiq ibn Muḥammad Kāẓim (2235)
2236,Person,Muḥammad Taqī ibn Ḥasan Ṭabīb (2236)
2237,Person,Maḥfūẓ ibn Yaʻqūb Ḥakīm (2237)
2238,Person, ʿAbd Allāh ibn Ḥusayn (2238)
2239,Person,Abū Ṭālib Ṭabīb Mūsawī (2239)
2240,Person,Ḥusayn Mūsawī (2240)
2241,Person, Muḥammad Ismāʻīl ibn Muḥammad Kāẓim (2241)
2242,Person, Muḥammad Jaʻfar (2242)
2243,Person,Ḥasan ibn ʻAlī Mūsawī Ḥusaynī (2243)
2244,Person, Muḥammad Ḥusayn ibn Hājī ʻAlī (2244)
2251,Person, Muḥammad ʻAlī (2251)
2252,Person, Aḥmad (2252)
2253,Person,Muḥammad Ṭāhir ibn Muḥammad Bāqir Ḥusaynī Afṭasī Khūrzanī (2253)
2263,Person,Jalāl Ṭabīb (2263)
2264,Person,Taqī ibn Ḥamzah Ṭabīb (2264)
2265,Person, Abū Naṣr Ḥasan ibn Ismāʻīl (2265)
2291,Person, Hājī ʻAlī Aṣghar (2291)
2292,Person,Abū Saʿīd ibn Muʿīn Ṭūsī Khvāfī (2292)
2295,Person,Muḥammad ibn Jalīl Tihrānī (2295)
2296,Person,Ḥaydar Qulī ibn Nūr Muḥammad Khān Kābulī (2296)
2298,Person,Sultan of the Turks Mehmed II (2298)
2299,Person, Khayr al-Dīn Khiḍr ibn Faqīh Ilyās (2299)
2300,Person, ʿAṭāʾ Allāh ibn Khiḍr ibn Faqīh Ilyās (2300)
2301,Person, Muḥammad Mahdī (2301)
2302,Person,ʿAbd al-ʿAzīz ibn Muḥammad Mahdī Ḥusaynī (2302)
2303,Person, Muḥammad ibn Muḥammad Zamān (2303)
